scale,m_t_c,m_t_cw,m_t_r,m_t_rw,m_t_min,dz,p,n_up,ec_frac_rhythmic,eo_frac_rhythmic,rho,top1,exemplar_RI,comparison_RI,frac_label_changed,hold,eeg_hold
0.1,0.5354039922994802,0.2776881609048181,0.3772501147998919,0.20984616980448678,0.10516087476700076,1.4608986292013257,5.9071651872547516e-05,15,0.5461254612546126,0.06382978723404255,-0.03657768213003142,1.0,2.461260448970056,1.3095658814711229,0.024878539118780366,True,True
0.1,0.549000163401162,0.27690123825552626,0.4228003005308833,0.18194257811293352,0.09871932707708751,1.4123498285951819,8.25453894995099e-05,15,0.4575645756457565,0.010638297872340425,0.0067754011439689855,1.0,2.3038322617895792,1.4013740462391384,0.021611660244597083,True,True
0.1,0.5256678049692778,0.310022563217985,0.4363032552185919,0.19430957103459023,0.10623547706978316,1.4104516931131723,8.364053125357351e-05,15,0.4354243542435424,0.010638297872340425,0.023871871550747454,1.0,2.2634805391271002,1.3606842692245171,0.030993466242251633,True,True
0.1,0.5391670121319482,0.3109186144559077,0.36098592377511873,0.19013483946582543,0.09712799959141231,1.461427715876412,5.88582131633131e-05,15,0.5756457564575646,0.06382978723404255,0.018249781475427697,1.0,2.509358313552002,1.3744199362298302,0.03183112749204222,True,True
0.1,0.5081489747435911,0.32615896715688725,0.40568047126738266,0.21488618749619298,0.10335042108853568,1.403925842982868,8.752260651286452e-05,15,0.4797047970479705,0.031914893617021274,-0.004034906152295946,1.0,2.358854347620695,1.2929832572774802,0.030825933992293518,True,True
0.1,0.48275227618931466,0.31757102391433295,0.4286625637861608,0.19943562743481827,0.1079989931914604,1.481612872212322,5.128847084947334e-05,15,0.45387453874538747,0.010638297872340425,0.0232516106218958,1.0,2.286001434922348,1.3438185611893492,0.031914893617021274,True,True
0.1,0.46249588102993966,0.31264602901154387,0.4040830285640355,0.21473158551845356,0.1022961844505498,1.409644350186483,8.411091321657974e-05,15,0.4797047970479705,0.031914893617021274,-0.019401280928288942,1.0,2.3642262435160313,1.2934919274158143,0.019601273245099683,True,True
0.1,0.5467712327423501,0.31696086528602796,0.38747478225480425,0.18907414215768292,0.10295024496887727,1.4284807472031382,7.382063551140542e-05,15,0.5202952029520295,0.0425531914893617,0.034053239562635944,1.0,2.422700772727927,1.3779098336706823,0.02127659574468085,True,True
0.1,0.49038407189194644,0.29216908344859666,0.42520976192814514,0.19017994043430808,0.09268813903743894,1.3736948688290596,0.00010811484439239944,15,0.4575645756457565,0.010638297872340425,-0.004117811685978641,1.0,2.2964440647523308,1.3742715453993082,0.024208410118947896,True,True
0.1,0.5129733967013479,0.328734310134959,0.3725900261782256,0.21397971913834432,0.10854154464385397,1.5161060217726314,4.0616389287421396e-05,15,0.5608856088560885,0.06382978723404255,0.005945459473147945,1.0,2.4383579640581665,1.2959657119117902,0.04565253811358687,True,True
0.1,0.48367740220027644,0.29910638644187365,0.4299862005183148,0.19571950614027459,0.10086354026664941,1.393090811402342,9.438812285934567e-05,15,0.44649446494464945,0.010638297872340425,0.004498779639194559,1.0,2.282042706165904,1.356045312493579,0.018931144245267213,True,True
0.1,0.4934016402611814,0.32566448479836185,0.40183205890142804,0.20419498334324931,0.10129578904421532,1.4050999003581996,8.681057713075336e-05,15,0.4870848708487085,0.031914893617021274,0.013816302386038783,1.0,2.371868321391756,1.3281593680553292,0.019936337745015915,True,True
0.1,0.5241093853137003,0.3077313061327134,0.362627197719688,0.19161998397932692,0.09398198425910353,1.4497967821936888,6.374162754282941e-05,15,0.5756457564575646,0.06382978723404255,0.007956443158934363,1.0,2.5201856771720186,1.3695335261322679,0.031998659742000335,True,True
0.1,0.47490267442366035,0.27052307828718025,0.42643595624486724,0.19652209582393115,0.09182347377158552,1.376232527237988,0.00010620661574043782,15,0.4575645756457565,0.010638297872340425,-0.04629650691775861,1.0,2.2927162075656478,1.3534046386071217,0.027140224493214946,True,True
0.1,0.5389859244888218,0.2923863086137682,0.38032153514197,0.20995363960925328,0.0940893020993573,1.395617644514142,9.273838051774205e-05,15,0.5350553505535055,0.06382978723404255,-0.04786793902312593,1.0,2.4494595261893743,1.3092122852153913,0.021109063494722736,True,True
0.1,0.5312556190238739,0.28959570462762624,0.40359734582291096,0.21959212911316267,0.09583963288265568,1.392478614818385,9.479240065412068e-05,15,0.4797047970479705,0.031914893617021274,-0.06940086743350954,1.0,2.365867932066074,1.2774998073999435,0.014994136371251465,True,True
0.1,0.4628030945594922,0.27056639850410885,0.3696920290794498,0.21651388903243662,0.10029546702357309,1.4687096131598696,5.6001069986144384e-05,15,0.5645756457564576,0.06382978723404255,-0.06728619646648455,1.0,2.4911348602758894,1.2876278072521044,0.028731780867817056,True,True
0.1,0.5408920031036542,0.3116689196255991,0.37572894090447995,0.21407563177541752,0.10437317392741415,1.4495380000242224,6.385497133405928e-05,15,0.5498154981549815,0.06382978723404255,-0.016656475123318727,1.0,2.467176499099227,1.295650140952858,0.030742167867314457,True,True
0.1,0.5336937564188308,0.30039303203652595,0.36440362938515053,0.19871270566105095,0.09461917938845424,1.4540779933375023,6.189667123428806e-05,15,0.5756457564575646,0.06382978723404255,-0.01235506919391829,1.0,2.512774922293239,1.3461971123828325,0.025967498743508125,True,True
0.1,0.5240503417649705,0.28446904393548544,0.39559632753660195,0.19717017758625324,0.09052938160627938,1.385755671051612,9.935255990039057e-05,15,0.5055350553505535,0.031914893617021274,-0.034263405078460596,1.0,2.39349289605195,1.351272325395399,0.011727257497068185,True,True
0.1,0.5044831377679477,0.2869901577534684,0.42517866679186345,0.18592374426232075,0.09201841148234263,1.3723841542169335,0.00010911439667922446,15,0.4575645756457565,0.010638297872340425,-0.0014060579276462364,1.0,2.29653887925744,1.3882752465630224,0.026302563243424358,True,True
0.1,0.4597076522692884,0.31732621598143956,0.4256909087953742,0.2111121807548144,0.10718995975112862,1.4325990051612554,7.175114285272548e-05,15,0.4575645756457565,0.010638297872340425,0.0009728272887762022,1.0,2.294978729253251,1.30540046279633,0.035600603116099847,True,True
0.1,0.4984890858076942,0.27685743890807274,0.4151609711384865,0.19334677543885448,0.10976107288312581,1.49973124196526,4.5359274033044314e-05,15,0.46863468634686345,0.02127659574468085,0.00013787667839481913,1.0,2.327823929630923,1.3638520512673566,0.022951918244262022,True,True
0.1,0.49718162641202907,0.29116446114685507,0.3925888946605067,0.19360125070255915,0.09312431977829451,1.3967613301205444,9.200158108062748e-05,15,0.5055350553505535,0.031914893617021274,-0.013038789045398942,1.0,2.404167768431659,1.3630147788761233,0.012146088121963479,True,True
0.1,0.4601937054401801,0.32098796008837505,0.43513787286615574,0.20088802950043677,0.10354611689749511,1.3972082271148751,9.17153347452458e-05,15,0.43911439114391143,0.010638297872340425,0.019561696357058782,1.0,2.2668643813866733,1.3390398800208572,0.03141229686714692,True,True
0.1,0.5029609861922445,0.32415888803412923,0.4015192174824147,0.19484394313563713,0.10178442797887706,1.4096548899353312,8.410475471712311e-05,15,0.4870848708487085,0.031914893617021274,0.030608611678234792,1.0,2.372937204806738,1.3589260825923928,0.017842184620539454,True,True
0.1,0.5182255386880902,0.3240837650867386,0.38123255382535115,0.1925984038065111,0.09617663146913769,1.3795108391500641,0.00010379320531298332,15,0.5313653136531366,0.06382978723404255,0.02679977798761793,1.0,2.445995801237469,1.3663143373733666,0.027223990618194003,True,True
0.1,0.5186570442439675,0.2718989006475426,0.3662161956749585,0.21400024778901705,0.10076195296558761,1.4789242781566807,5.223505960965573e-05,15,0.5719557195571956,0.06382978723404255,-0.059402399178233624,1.0,2.5052875286154093,1.295898168716482,0.03116099849220975,True,True
0.1,0.48672327649032415,0.32994091425162425,0.42114780320082695,0.19188898275777133,0.09617430103962273,1.3683275471697138,0.00011226935980752975,15,0.4575645756457565,0.02127659574468085,0.035898673093228396,1.0,2.3089482313258634,1.3686484685939118,0.03049086949237728,True,True
0.1,0.5239040819290323,0.31980967276666233,0.3761031556059764,0.18527584295863686,0.1039981841805695,1.4457537876936541,6.553665652409585e-05,15,0.5498154981549815,0.06382978723404255,0.041796913966404704,1.0,2.465716689450014,1.3904069660312381,0.029653208242586698,True,True
0.1,0.5276064445319094,0.2720560815651173,0.3770136273492721,0.2170807363631973,0.10816615244831146,1.5235914802572745,3.8623852057778926e-05,15,0.5461254612546126,0.06382978723404255,-0.04843659112667001,1.0,2.462177046496512,1.2857627708899022,0.032417490366895625,True,True
0.1,0.4684319626043073,0.27956559147767013,0.43308589554180144,0.20903072683232607,0.09069351489991145,1.35602825320317,0.0001224281535892586,15,0.44280442804428044,0.010638297872340425,-0.07095634388358646,1.0,2.272866832656497,1.3122488451402665,0.030909700117272575,True,True
0.1,0.5193917975680618,0.30719145564548384,0.3821904334803343,0.1909480097304428,0.09228164571785247,1.3592669645782394,0.00011966365946815838,15,0.5202952029520295,0.06382978723404255,0.007966456947195957,1.0,2.442371717958923,1.3717444502040996,0.022030490869492377,True,True
0.1,0.5282061015501279,0.30751412221514207,0.43953446186070677,0.18915650485388685,0.09498532824560968,1.3381987478769641,0.00013888287997860645,15,0.42435424354243545,0.010638297872340425,0.0186177555553337,1.0,2.254192150924438,1.3776388446142407,0.030407103367398224,True,True
0.1,0.4738288667682977,0.2968758406382698,0.4035492448478448,0.21109708645421021,0.10798668329018278,1.494733942161278,4.6919379515061226e-05,15,0.4797047970479705,0.031914893617021274,-0.016217357956868867,1.0,2.3660307364330317,1.3054501259383458,0.01524543474618864,True,True
0.1,0.46771738058224777,0.2836916940677922,0.41140621858511994,0.20007389407780551,0.09991820234382874,1.4041214793942085,8.740353788463426e-05,15,0.46863468634686345,0.02127659574468085,-0.021261787285620757,1.0,2.339942488041025,1.3417185416014392,0.009130507622717374,True,True
0.1,0.5241255620204833,0.31166494246683685,0.43678715105357624,0.20462975443668927,0.10917366118354022,1.4707389480571826,5.523091903942893e-05,15,0.4354243542435424,0.010638297872340425,0.010609207469788749,1.0,2.2620807887704504,1.3267288878281194,0.03543307086614173,True,True
0.1,0.5487485597446524,0.3234371625948676,0.3755666942154029,0.19090014960797977,0.10166128243441026,1.4336642220178741,7.122576691913109e-05,15,0.5498154981549815,0.06382978723404255,0.03404301936232049,1.0,2.4587608460266854,1.3719019191800461,0.02839671636790082,True,True
0.1,0.5054138146925791,0.2769124030452683,0.3838289457955617,0.18404857131289187,0.10764864671468835,1.4496746582149347,6.379509033786172e-05,15,0.5202952029520295,0.06382978723404255,0.012566726942287354,1.0,2.436214433968491,1.3944449249690394,0.024711006868822247,True,True
0.1,0.4506146721683404,0.2736417665608798,0.435978818062912,0.2175858015319706,0.09409532792877108,1.3624183114272808,0.00011703602068838954,15,0.4354243542435424,0.010638297872340425,-0.08876828801783031,1.0,2.264420768366201,1.28410100968203,0.034595409616351144,True,True
0.1,0.5273442838922153,0.3196608645980677,0.4112336287742161,0.1945009642840294,0.10520240714509069,1.4088832397572968,8.455688371977152e-05,15,0.46863468634686345,0.02127659574468085,0.03051279870122025,1.0,2.3405048457969366,1.3600545487507434,0.022616853744345786,True,True
0.1,0.549585053085661,0.3268672196419847,0.43107999631978633,0.21752210793875915,0.10978249258889,1.469626854595951,5.565158879333548e-05,15,0.44649446494464945,0.010638297872340425,0.0018152418549489558,1.0,2.2787897300564044,1.2843105738114393,0.048919416987770144,True,True
0.1,0.5216160021671311,0.2702872224924614,0.43957437313222236,0.19110286976148635,0.10686552184501735,1.4206248276044138,7.794284502379855e-05,15,0.42435424354243545,0.010638297872340425,-0.005571410128940797,1.0,2.254078276216248,1.3712349310209353,0.034176578991455854,True,True
0.1,0.5345918721622267,0.3276407189077382,0.43882435323086977,0.21939048626294563,0.10503518353622542,1.3836703060945303,0.00010081302237442647,15,0.4280442804428044,0.010638297872340425,-0.008405164357682402,1.0,2.256221693412881,1.2781632510247518,0.04816552186295862,True,True
0.1,0.4838819294951624,0.3053234438430747,0.40161849865557253,0.18609851115370815,0.10545631056310378,1.438816413999994,6.874070613628819e-05,15,0.4870848708487085,0.031914893617021274,0.03179029437815916,1.0,2.3725978110367265,1.3877002299939065,0.012816217121795946,True,True
0.1,0.47044363410471474,0.32932229159236354,0.4059809491676316,0.1890213369674827,0.10586364716650398,1.4178666485175238,7.944646354028099e-05,15,0.4797047970479705,0.031914893617021274,0.04766976322282213,1.0,2.3578486213619767,1.3780835728672738,0.02747528899313118,True,True
0.1,0.4834533718580021,0.2746260242208095,0.36628611364630537,0.18870226343884383,0.09267716520803468,1.4429810781472556,6.679813207116961e-05,15,0.5719557195571956,0.06382978723404255,-0.020653590307276017,1.0,2.505000194079991,1.3791333859312767,0.03350644999162339,True,True
0.1,0.4544524931600279,0.27782832662300655,0.4030744687014484,0.19195589233321167,0.10524330119700798,1.4449249600448864,6.591111497229365e-05,15,0.4797047970479705,0.031914893617021274,-0.0025175428186577477,1.0,2.3676397661763247,1.368428323266583,0.01197855587200536,True,True
0.1,0.4915743943586833,0.2898357338058743,0.37696388740273806,0.18525161295559406,0.10785320429473917,1.4751592771152808,5.359140690635822e-05,15,0.5461254612546126,0.06382978723404255,0.020967731594543487,1.0,2.4623699790572866,1.3904866873852584,0.02680515999329871,True,True
0.1,0.5468457182901924,0.3289114257849773,0.3831394106278011,0.2113796247099458,0.09769274041880158,1.3672236961044943,0.00011314418800251247,15,0.5202952029520295,0.06382978723404255,-0.004826600611138612,1.0,2.437685628286725,1.3045205209246769,0.03258502261685375,True,True
0.1,0.5099859224317963,0.31998551239332124,0.40674993678284044,0.21160293339017003,0.09421832739057558,1.3584883661559717,0.00012032227112622763,15,0.47601476014760147,0.031914893617021274,-0.02167805105115279,1.0,2.3552815188777956,1.3037857925665937,0.02512983749371754,True,True
0.1,0.5416362922748024,0.2987130660161249,0.38176575293585135,0.19626402391664421,0.09098142138271392,1.3636812785473604,0.00011599985346767476,15,0.5239852398523985,0.06382978723404255,-0.015103712238820474,1.0,2.4439762285830926,1.3542537446450864,0.018512313620371923,True,True
0.1,0.53431159692737,0.30676997017413266,0.41059563259164433,0.2149858509665784,0.10381552459365236,1.4094967272103156,8.419722046861299e-05,15,0.46863468634686345,0.02127659574468085,-0.022691759268148533,1.0,2.342587763652003,1.2926553453580527,0.020941531244764618,True,True
0.1,0.46966336255741475,0.2837342784962106,0.37256976939256825,0.21947436670410514,0.10605328760277533,1.4803546273124066,5.1729217413819856e-05,15,0.5608856088560885,0.06382978723404255,-0.048137226107070774,1.0,2.479617288931579,1.27788726829651,0.03141229686714692,True,True
0.1,0.4750895641316655,0.30291534769921585,0.4067563863771789,0.199642781914812,0.09671456346878866,1.379997671609963,0.00010343970951806557,15,0.47601476014760147,0.031914893617021274,-0.006593470138054733,1.0,2.3552600293172037,1.3431369832461966,0.007455185123136204,True,True
0.1,0.5173733831706558,0.3022883521811816,0.3707887990508384,0.21276073554521102,0.10318301755151085,1.4697005435110697,5.562361135959014e-05,15,0.5645756457564576,0.06382978723404255,-0.02379793306733674,1.0,2.4867241770453608,1.299976401567981,0.027223990618194003,True,True
0.1,0.47077207610729654,0.30751507931316663,0.3769785378843034,0.1998581597770115,0.10147525418604966,1.4310812198025427,7.25067232875045e-05,15,0.5461254612546126,0.06382978723404255,0.0033801014591460627,1.0,2.462313147109929,1.342428348799464,0.018261015245434747,True,True
0.1,0.5043553414203481,0.30684991316309046,0.4182691936054022,0.21279839914179904,0.09317090133637976,1.3557474859728866,0.0001226709185305782,15,0.46863468634686345,0.02127659574468085,-0.04173093223213507,1.0,2.3179566665542146,1.299852481116466,0.02462724074384319,True,True
0.1,0.45805187402062675,0.314218855611989,0.4001646638389594,0.18843721536445288,0.09132457975331378,1.3711536659564818,0.00011006152200414019,15,0.4870848708487085,0.031914893617021274,0.02008476821443038,1.0,2.3775845844008416,1.3800054448960908,0.01809348299547663,True,True
0.1,0.532085658305964,0.32132270008369374,0.411145444336908,0.2111989317153491,0.10421776145554912,1.4017104130097902,8.888282036925813e-05,15,0.46863468634686345,0.02127659574468085,0.00010836922714679923,1.0,2.340792363674524,1.3051150355091696,0.02747528899313118,True,True
0.1,0.4894592856820149,0.311411910455525,0.40421210350410725,0.21414928452236937,0.09787869085301726,1.3898129991686594,9.657383461274846e-05,15,0.4797047970479705,0.031914893617021274,-0.028294282214295193,1.0,2.3637906122741668,1.295407809298836,0.01700452337074887,True,True
0.1,0.5177089484977437,0.2711987055864879,0.43949764755742565,0.19428294810883961,0.09745576504517599,1.3675900906180902,0.00011285302789812854,15,0.42435424354243545,0.010638297872340425,-0.02706219302076235,1.0,2.2542972077102332,1.3607718637528823,0.028229184117942705,True,True
0.1,0.5050940398336092,0.299466260595365,0.4081571735793292,0.20588147993808353,0.09485364970176297,1.3578882296670707,0.00012083249537520249,15,0.46863468634686345,0.031914893617021274,-0.028314581720096522,1.0,2.350608804182521,1.3226104710183177,0.0108895962472776,True,True
0.1,0.4687332678230028,0.3243105120162174,0.4287681752206835,0.20082012518934717,0.10611157846196924,1.4218920198435834,7.726201234289729e-05,15,0.45387453874538747,0.010638297872340425,0.025177152095757226,1.0,2.2856846752741524,1.3392632982191268,0.03317138549170715,True,True
0.1,0.4526700488303206,0.3299007963746556,0.38472216097430695,0.2050740851243945,0.09121253843593359,1.3414195960935096,0.00013574846084012852,15,0.5202952029520295,0.06382978723404255,-0.0037588102565896506,1.0,2.432879953497949,1.3252669547035505,0.0336739822415815,True,True
0.1,0.5081527208562038,0.3248394704546475,0.36573232996311766,0.20865388006398422,0.09175118259153392,1.434573796576134,7.078033165084497e-05,15,0.5756457564575646,0.06382978723404255,-0.017693969816818075,1.0,2.4533034917159418,1.3134887432359188,0.041799296364550174,True,True
0.1,0.49635448873431354,0.3238707938501086,0.4113918626804946,0.19250769067031856,0.101954198840265,1.3911970878664799,9.564453569128938e-05,15,0.46863468634686345,0.02127659574468085,0.03500793854791273,1.0,2.3399892465900063,1.3666128009778462,0.022700619869324846,True,True
0.1,0.5018306350711552,0.29691941646358716,0.4389118604044163,0.19592246660989415,0.0918087721501101,1.3342968739975214,0.00014278106417240784,15,0.4280442804428044,0.010638297872340425,-0.014182848064908578,1.0,2.2559712367274836,1.3553775336483966,0.028229184117942705,True,True
0.1,0.4703050109537795,0.3214368814892516,0.39254717856567345,0.1959408483995423,0.0960036418752605,1.393861563971373,9.388169128277833e-05,15,0.5055350553505535,0.031914893617021274,0.017932938055827394,1.0,2.404316989720177,1.3553170540373343,0.019936337745015915,True,True
0.1,0.5436160367517668,0.29900994403083847,0.4341586974660738,0.208043546634294,0.10384611815053191,1.4156456328206901,8.067921556458314e-05,15,0.44280442804428044,0.010638297872340425,-0.01562657180176496,1.0,2.2697215910768946,1.3154968571983012,0.026135030993466243,True,True
0.1,0.519100598968471,0.2703150983947957,0.42829001050983107,0.19721323839511298,0.09433625351297155,1.3863918356159137,9.891142767567141e-05,15,0.45387453874538747,0.010638297872340425,-0.0417169614687279,1.0,2.2871200789163435,1.351130647081061,0.026051264868487183,True,True
0.1,0.533606029528123,0.3151114446977879,0.3926202063780082,0.20376819501277998,0.09963661698975486,1.4119922683213544,8.275053793760015e-05,15,0.5055350553505535,0.031914893617021274,0.0010958325940821736,1.0,2.404055785136414,1.3295635834623607,0.014575305746356173,True,True
0.1,0.525817915102012,0.2833964797508963,0.3602853624134568,0.18076339327316254,0.10866733436435486,1.5642240099969391,2.9454778160554886e-05,15,0.5793357933579336,0.06382978723404255,0.02210541596939871,1.0,2.53006680158679,1.405253790368795,0.040040207739989946,True,True
0.1,0.5097264023329552,0.29708929810508783,0.43363102222730804,0.21445128818499565,0.09711249621624048,1.382417264153068,0.0001017013109898128,15,0.44280442804428044,0.010638297872340425,-0.04649531259045764,1.0,2.271266684968692,1.2944141593656866,0.02730775674317306,True,True
0.1,0.5321193170019904,0.2733902218411612,0.4379043869195817,0.214901874506191,0.1079653684507101,1.48349579000918,5.063622437261349e-05,15,0.4317343173431734,0.010638297872340425,-0.045565266278777335,1.0,2.2588608120697606,1.292931644007958,0.03794605461551349,True,True
0.1,0.5493554047931054,0.32426407625341197,0.36206221622754914,0.21082757544046196,0.10443748864276342,1.4841881075079504,5.0398588479577725e-05,15,0.5756457564575646,0.06382978723404255,0.0016992105404199734,1.0,2.455537802874362,1.3063368688290282,0.04205059473948735,True,True
0.1,0.49419070487331296,0.2827575529249724,0.4026301567235939,0.21567564455470845,0.09526726302458877,1.3930047308939053,9.444485938876503e-05,15,0.4797047970479705,0.031914893617021274,-0.06902817539402892,1.0,2.3691489892669324,1.2903857922447834,0.01373764449656559,True,True
0.1,0.5268197308752228,0.27015979225458253,0.38022970840344467,0.21860376479944843,0.10208370505832108,1.439733231904526,6.830806204770558e-05,15,0.5387453874538746,0.06382978723404255,-0.06797377606467536,1.0,2.44980957548319,1.2807517154255248,0.024711006868822247,True,True
0.1,0.539233489486201,0.30185912168255175,0.4243277362669637,0.2140485925549383,0.09297797377048292,1.3710720361955804,0.00011012465549034438,15,0.4575645756457565,0.010638297872340425,-0.050758740874334046,1.0,2.299138908467846,1.295739105170669,0.02638632936840342,True,True
0.1,0.5351789107984929,0.32861015410471345,0.4391978865007044,0.21068677585888548,0.09953979091414543,1.356699242011878,0.00012185000589004113,15,0.4280442804428044,0.010638297872340425,0.0014523556893433287,1.0,2.2551532898271613,1.3068001264385694,0.03836488524040878,True,True
0.1,0.4914586905862045,0.27202015365512744,0.40241397745227925,0.1853319346856315,0.09296961203722368,1.3865657456542284,9.879118948307093e-05,15,0.4833948339483395,0.031914893617021274,-0.014730584579272506,1.0,2.3698845045507078,1.3902224134986834,0.015412966996146759,True,True
0.1,0.5228810868704794,0.32292663594491094,0.42941017133970494,0.19457970930713,0.10206097616989585,1.402971117001752,8.81061034687219e-05,15,0.45387453874538747,0.010638297872340425,0.031120085816077937,1.0,2.2837624931114986,1.3597954625321877,0.029904506617523873,True,True
0.1,0.4685905719780158,0.3180861819450337,0.43796157511932754,0.18010283260001836,0.09663304055655676,1.3562053654832424,0.00012227527078785514,15,0.4280442804428044,0.010638297872340425,0.047855899173421625,1.0,2.258696432389755,1.4074271615888754,0.033841514491539625,True,True
0.1,0.47792313088928257,0.30393876521941177,0.39048028485119846,0.18538944769461188,0.10864000926448368,1.502990399272984,4.437109460373765e-05,15,0.5055350553505535,0.031914893617021274,0.03307360088767834,1.0,2.4117503328921357,1.3900331846759877,0.019768805495057797,True,True
0.1,0.4700643825062144,0.32580530486245224,0.3668648977322535,0.2022146700272395,0.1057170450222247,1.4796741829248874,5.1969214951951166e-05,15,0.5719557195571956,0.06382978723404255,0.020323009317343023,1.0,2.4495684446074515,1.3346749784189784,0.0375272239906182,True,True
0.1,0.5481457868452292,0.28644367866690557,0.42999426145848746,0.20335610766860612,0.0964850454915725,1.3755589697551545,0.00010670966426729884,15,0.44649446494464945,0.010638297872340425,-0.03369528989311876,1.0,2.2820186721950364,1.330919429806836,0.02303568436924108,True,True
0.1,0.5017334827506721,0.27891750080140326,0.3608404240530419,0.20646624311397055,0.10286539834414746,1.493697634948382,4.724986771051694e-05,15,0.5756457564575646,0.06382978723404255,-0.03275675600806453,1.0,2.5277131811746862,1.3206864880918348,0.03283632099179092,True,True
0.1,0.46556219046086,0.3189357940045489,0.3781266800471921,0.1804587788553719,0.10638303313836549,1.4480764337829886,6.449908250601391e-05,15,0.5461254612546126,0.06382978723404255,0.048914137816349505,1.0,2.457872985999547,1.4062560301868219,0.03183112749204222,True,True
0.1,0.5496277724510824,0.3160375566772285,0.4314246103843374,0.21887250355134255,0.09207493550515017,1.3396390892642638,0.00013747199368266627,15,0.44649446494464945,0.010638297872340425,-0.049563468157132404,1.0,2.2777682562786605,1.2798675134243567,0.04020773998994807,True,True
0.1,0.5153137489840875,0.3263329723074261,0.40953640642657546,0.21304634369627698,0.10385280973410214,1.3804243994007357,0.00010313088731381908,15,0.46863468634686345,0.031914893617021274,0.0008138230159555474,1.0,2.3460602365893184,1.2990366960102881,0.03132853074216787,True,True
0.1,0.5205422896179096,0.30483521418000403,0.43625475921111345,0.21821904518598353,0.10762457729986033,1.4315647455106857,7.226511892870398e-05,15,0.4354243542435424,0.010638297872340425,-0.02373464234249515,1.0,2.2636209932089884,1.28201751669057,0.037443457865639136,True,True
0.1,0.482687636705466,0.30428386710897365,0.3684595381622335,0.1801796156017459,0.09359161201260426,1.4326942355608576,7.17040101305578e-05,15,0.5645756457564576,0.06382978723404255,0.027736355962409604,1.0,2.496122681138937,1.4071745307966852,0.030407103367398224,True,True
0.1,0.4543855848779474,0.32995604567500725,0.3610477819432825,0.18895187187935794,0.10476565365162643,1.4868566349495809,4.949347150773667e-05,15,0.5756457564575646,0.06382978723404255,0.04319913653027158,1.0,2.4337329737099296,1.378312126321133,0.041799296364550174,True,True
0.1,0.47018498861927593,0.2892661046570169,0.41413202664686244,0.2037532542831551,0.09808481125022966,1.3903585425002825,9.620643050952569e-05,15,0.46863468634686345,0.02127659574468085,-0.027568142340554398,1.0,2.3311230155028912,1.3296127413264205,0.012816217121795946,True,True
0.1,0.5240506005083132,0.3109716538096401,0.3730299060526074,0.19505837900842826,0.10165259316930227,1.4399856943661862,6.818942519072058e-05,15,0.5535055350553506,0.06382978723404255,0.01531324792456913,1.0,2.4777921640651313,1.3582205474713587,0.022784385994303904,True,True
0.1,0.525276512001869,0.2909882400759675,0.42267182846863616,0.1832757346524162,0.09870050434773793,1.4059368105796612,8.630670375352077e-05,15,0.4575645756457565,0.010638297872340425,0.01789982583829495,1.0,2.3042285645668503,1.39698770570666,0.01951750712012062,True,True
0.1,0.4591867648706049,0.295323162649418,0.4199799203545119,0.1950195653994058,0.10950070236363983,1.4855298033978765,4.994136679895796e-05,15,0.4612546125461255,0.02127659574468085,0.012964381255812249,1.0,2.3125881629320926,1.3583482516841987,0.023119450494220137,True,True
0.1,0.5122556557218877,0.28645294539149935,0.416086788407738,0.21471776589759203,0.10452619123451201,1.4245194648062363,7.58700312051535e-05,15,0.46863468634686345,0.02127659574468085,-0.04018707965487196,1.0,2.3248694442715534,1.293537396617167,0.02186295861953426,True,True
0.1,0.5249051626100604,0.2711324470235436,0.43722748120760885,0.18597338399903757,0.09629633832673574,1.375698512218966,0.00010660524324689383,15,0.4354243542435424,0.010638297872340425,-0.011186803080005431,1.0,2.260809751948643,1.3881119223150935,0.03116099849220975,True,True
0.1,0.5302394092777969,0.2718036773733509,0.437524739593959,0.20120862121209349,0.09783851063613346,1.383472587059805,0.00010095264802100241,15,0.4354243542435424,0.010638297872340425,-0.04105295599618794,1.0,2.2599531460508677,1.3379850718437454,0.026972692243256827,True,True
0.1,0.532927030493325,0.32279104016310806,0.43271529928601205,0.18419078079609918,0.0929056054146405,1.3581793814242336,0.00012058468341697882,15,0.44280442804428044,0.010638297872340425,0.04107588801213233,1.0,2.273956971329845,1.393977028512906,0.036019433740995144,True,True
0.1,0.48813365515034907,0.29136964327804576,0.41195230198026284,0.18230407045963345,0.09754256446666901,1.387353629971638,9.824836440714592e-05,15,0.46863468634686345,0.02127659574468085,0.01866441276248062,1.0,2.33816626215359,1.4001846671335714,0.014826604121293349,True,True
0.1,0.49375536591680924,0.3157289685420272,0.36284351681855287,0.20989495653909002,0.09555412468083913,1.453120020203509,6.230460507892351e-05,15,0.5756457564575646,0.06382978723404255,-0.021128228946293192,1.0,2.4895060498389103,1.309405363763637,0.03677332886580667,True,True
0.1,0.519898293964747,0.28414747721899103,0.3637279520640198,0.20723251119128494,0.10074549086310845,1.4815753755516252,5.130154855647654e-05,15,0.5756457564575646,0.06382978723404255,-0.03382242800292589,1.0,2.5155851206878594,1.318165319251773,0.02797788574300553,True,True
0.1,0.5209264859117179,0.3067213294863647,0.4357222350036234,0.1884615558817221,0.09680125396430705,1.3711908813750235,0.0001100327516314458,15,0.43911439114391143,0.010638297872340425,0.021529415011320982,1.0,2.265165345812364,1.379925359929084,0.02747528899313118,True,True
